"unique_key","created_date","closed_date","complaint_type","descriptor","borough","incident_zip","status","latitude","longitude"
"70038118","2026-08-11T17:02:31.000",,"Dirty Condition","Trash","MANHATTAN","10030","In Progress","40.82197018354487","-73.94414205380122"
"70031924","2026-08-11T17:02:07.000","2026-08-11T18:10:08.000","Illegal Parking","Blocked Sidewalk","QUEENS","11103","Closed","40.76958062747012","-73.91559304356464"
"70036446","2026-08-11T17:02:06.000","2026-08-11T18:09:04.000","Illegal Parking","Blocked Bike Lane","QUEENS","11101","Closed","40.75347724034348","-73.93225976415302"
"70028222","2026-08-11T17:01:57.000",,"Street Condition","Failed Street Repair","MANHATTAN","10027","In Progress","40.808862244482256","-73.95212551389346"
"70030205","2026-08-11T17:01:57.000",,"Rodent","Rat Sighting","BROOKLYN","11229","In Progress","40.60566448506206","-73.93994378124357"
"70026670","2026-08-11T17:01:45.000","2026-08-11T20:43:41.000","Noise - Commercial","Loud Music/Party","MANHATTAN","10013","Closed","40.720044107703515","-73.99906204047267"
"70027824","2026-08-11T17:01:16.000",,"Graffiti","Graffiti","BROOKLYN","11232","Open","40.66085862167369","-73.99762834699733"
"70038014","2026-08-11T17:01:14.000",,"Maintenance or Facility","Grass/Weeds","BRONX","10452","In Progress","40.84308106119238","-73.9226161644439"
"70031694","2026-08-11T17:00:58.000",,"Rodent","Rat Sighting","BROOKLYN","11206","In Progress","40.70258011117689","-73.94571357990677"
"70027537","2026-08-11T17:00:55.000","2026-08-11T19:00:23.000","Illegal Parking","Overnight Commercial Storage","QUEENS","11357","Closed","40.78763154665235","-73.82266835113934"
"70026897","2026-08-11T17:00:55.000","2026-08-11T18:42:00.000","Illegal Parking","Blocked Sidewalk","BROOKLYN","11201","Closed","40.70282332714429","-73.99420057956027"
"70032096","2026-08-11T17:00:50.000",,"Illegal Dumping","Removal Request","QUEENS","11412","In Progress","40.70315577859612","-73.77386450338388"
"70033253","2026-08-11T17:00:50.000",,"Root/Sewer/Sidewalk Condition","Trees and Sidewalks Program","QUEENS","11420","In Progress","40.67422754395868","-73.82170450520631"
"70026981","2026-08-11T17:00:10.000",,"Consumer Complaint","Street Fair Vendor","MANHATTAN","10018","In Progress","40.75408076696516","-73.9846529163895"
"70034587","2026-08-11T17:00:00.000",,"ELECTRIC","OUTLET/SWITCH","QUEENS","11368","Open","40.73564797499322","-73.85994783080642"
"70028538","2026-08-11T17:00:00.000",,"PLUMBING","WATER SUPPLY","QUEENS","11368","Open","40.73564797499322","-73.85994783080642"
"70026922","2026-08-11T16:59:35.000",,"Poison Ivy","N/A","BRONX","10458","In Progress","40.86955850820679","-73.8882728327806"
"70034200","2026-08-11T16:59:32.000","2026-08-11T18:42:11.000","Illegal Parking","Posted Parking Sign Violation","BROOKLYN","11201","Closed","40.70299352709158","-73.9947090973228"
"70036166","2026-08-11T16:59:15.000","2026-08-11T16:59:15.000","Elevator","Elevator - Single Device On Property/No Alternate Service","BROOKLYN","11230","Open","40.61312583484479","-73.95400193863591"
"70028991","2026-08-11T16:59:03.000","2026-08-11T17:14:26.000","Noise - Commercial","Loud Music/Party","MANHATTAN","10023","Closed","40.7779047511921","-73.98208745958574"
"70036198","2026-08-11T16:58:57.000",,"Rodent","Rat Sighting","BROOKLYN","11209","In Progress","40.63370310771024","-74.03084776670191"
"70029566","2026-08-11T16:58:33.000","2026-08-11T17:28:18.000","Panhandling","N/A","BRONX","10467","Closed","40.867300216067434","-73.87046291769273"
"70037891","2026-08-11T16:58:10.000","2026-08-11T19:56:15.000","Blocked Driveway","No Access","QUEENS","11374","Closed","40.727245565635535","-73.85937018083347"
"70033629","2026-08-11T16:58:02.000",,"Dirty Condition","Trash","BROOKLYN","11217","In Progress","40.67987065212884","-73.98438156555675"
"70026730","2026-08-11T16:58:01.000","2026-08-11T19:37:42.000","Illegal Parking","Blocked Hydrant","BROOKLYN","11204","Closed","40.61757484843698","-73.9829445361688"
"70032347","2026-08-11T16:58:01.000",,"Lead","Lead Kit","QUEENS","11365","In Progress","40.74213404372234","-73.792735850454"
"70026323","2026-08-11T16:57:58.000",,"Graffiti","Graffiti","BROOKLYN","11232","Open","40.65597560738326","-74.00414468285818"
"70027400","2026-08-11T16:57:38.000",,"Dead/Dying Tree","Planted More Than 2 Years Ago","QUEENS","11361","In Progress","40.7548427307323","-73.78111724980049"
"70034620","2026-08-11T16:57:19.000","2026-08-11T19:31:00.000","Homeless Person Assistance","Non-Chronic","BRONX","10463","Closed","40.88588042674704","-73.89627050058768"
"70029418","2026-08-11T16:57:18.000","2026-08-11T17:33:00.000","Water Maintenance","Water Main Break","QUEENS","11420","Closed","40.67422754395868","-73.82170450520631"
"70027560","2026-08-11T16:57:11.000","2026-08-11T18:11:21.000","Illegal Parking","Posted Parking Sign Violation","QUEENS","11102","Closed","40.77198836620203","-73.92866668659158"
"70034333","2026-08-11T16:56:41.000",,"Highway Condition","Unsafe Worksite","QUEENS",,"In Progress",,
"70037092","2026-08-11T16:56:31.000","2026-08-12T00:30:46.000","Illegal Parking","Unauthorized Bus Layover","BROOKLYN","11210","Closed","40.624409070280656","-73.94627428773825"
"70036070","2026-08-11T16:56:29.000",,"GENERAL","VENTILATION SYSTEM","MANHATTAN","10032","Open","40.83697800439131","-73.93821714869233"
"70027254","2026-08-11T16:56:29.000",,"ELECTRIC","NO LIGHTING","MANHATTAN","10029","Open","40.791200822442036","-73.94786954771808"
"70027148","2026-08-11T16:56:29.000",,"SAFETY","FIRE ESCAPE","BROOKLYN","11230","Open","40.62223013565234","-73.9700941207481"
"70028590","2026-08-11T16:56:29.000",,"PAINT/PLASTER","CEILING","MANHATTAN","10032","Open","40.83697800439131","-73.93821714869233"
"70038071","2026-08-11T16:56:28.000",,"Litter Basket Request","New Basket","MANHATTAN","10019","In Progress","40.76514203092833","-73.98425326980676"
"70035518","2026-08-11T16:56:18.000","2026-08-11T17:17:27.000","Noise - Residential","Banging/Pounding","BROOKLYN","11235","Closed","40.58011815730893","-73.95729345244114"
"70031947","2026-08-11T16:56:12.000","2026-08-11T17:24:49.000","Noise - Residential","Banging/Pounding","STATEN ISLAND","10301","Closed","40.6417497172247","-74.08670991368686"
"70031083","2026-08-11T16:56:11.000","2026-08-11T18:07:35.000","Illegal Parking","Posted Parking Sign Violation","BROOKLYN","11235","Closed","40.585689379879035","-73.94880043087157"
"70034050","2026-08-11T16:55:54.000","2026-08-11T18:08:11.000","Blocked Driveway","No Access","BROOKLYN","11229","Closed","40.597839390911034","-73.95234883766317"
"70036652","2026-08-11T16:55:52.000","2026-08-11T17:05:15.000","Vendor Enforcement","Food Vendor","MANHATTAN","10006","Closed","40.70954754148294","-74.01179118028718"
"70031907","2026-08-11T16:55:48.000","2026-08-11T17:17:27.000","Noise - Vehicle","Car/Truck Music","QUEENS","11412","Closed","40.70295919808535","-73.76080197509765"
"70030396","2026-08-11T16:55:42.000","2026-08-11T17:54:22.000","Illegal Parking","Blocked Sidewalk","QUEENS","11101","Closed","40.74130419176959","-73.95440061901006"
"70028829","2026-08-11T16:55:41.000","2026-08-11T20:54:13.000","Abandoned Vehicle","With License Plate","QUEENS","11419","Closed","40.69187903959105","-73.82337376959819"
"70037314","2026-08-11T16:55:40.000",,"Sidewalk Condition","Sidewalk Violation","QUEENS","11427","In Progress","40.72591636991243","-73.74539695526232"
"70030919","2026-08-11T16:55:24.000",,"Water Maintenance","Fire Hydrant Running","QUEENS","11368","In Progress",,
"70033530","2026-08-11T16:55:07.000",,"Maintenance or Facility","Rodent Sighting","MANHATTAN","10026","In Progress","40.80355355633978","-73.95119380772985"
"70030728","2026-08-11T16:55:00.000","2026-08-11T18:50:00.000","Traffic Signal Condition","Pedestrian Signal","BROOKLYN","11216","Closed","40.68039039639543","-73.94955696438566"
"70028318","2026-08-11T16:54:38.000","2026-08-11T18:25:35.000","Illegal Parking","Blocked Sidewalk","BROOKLYN","11222","Closed","40.72699247279165","-73.95298167828521"
"70029483","2026-08-11T16:54:23.000",,"Sewer Maintenance","Backup","BROOKLYN","11203","In Progress","40.65269998519376","-73.93629754468787"
"70030466","2026-08-11T16:54:13.000",,"Abandoned Vehicle","With License Plate","STATEN ISLAND","10302","In Progress","40.624155285120665","-74.13536570270877"
"70031705","2026-08-11T16:54:10.000",,"Rodent","Rat Sighting","BROOKLYN","11205","In Progress","40.69338481639967","-73.96644168662264"
"70030331","2026-08-11T16:54:08.000","2026-08-11T18:55:54.000","Noise - Vehicle","Car/Truck Music","QUEENS","11423","Closed","40.71641040546219","-73.76035689238333"
"70036248","2026-08-11T16:54:07.000",,"Wood Pile Remaining","Remove Debris","QUEENS","11367","In Progress","40.72619836753127","-73.82078255072553"
"70029589","2026-08-11T16:54:03.000","2026-08-11T19:26:05.000","Drinking","In Public","BRONX","10467","Closed","40.87905459473609","-73.87438525598684"
"70029240","2026-08-11T16:54:00.000","2026-08-11T18:45:00.000","Traffic Signal Condition","Controller","BROOKLYN","11216","Closed","40.68039039639543","-73.94955696438566"
"70033697","2026-08-11T16:54:00.000","2026-08-11T18:55:00.000","Traffic Signal Condition","APS","BROOKLYN","11216","Closed","40.68039039639543","-73.94955696438566"
"70033909","2026-08-11T16:53:48.000",,"Water Maintenance","Fire Hydrant Running","MANHATTAN","10040","In Progress","40.85844745053305","-73.92927888866892"
"70032971","2026-08-11T16:53:29.000",,"UNSANITARY CONDITION","MOLD","MANHATTAN","10025","Open","40.79174188819008","-73.97283488520516"
"70032790","2026-08-11T16:53:26.000",,"Taxi Complaint","Driver Complaint - Passenger","QUEENS","11430","In Progress","40.64832048620134","-73.78828125130184"
"70033931","2026-08-11T16:53:24.000","2026-08-11T16:58:00.000","Sewer Maintenance","Manhole Overflow","QUEENS","11355","Closed","40.75835401808714","-73.81099698539238"
"70037379","2026-08-11T16:53:18.000",,"UNSANITARY CONDITION","SEWAGE","BRONX","10468","Open","40.87277956585497","-73.90204010051565"
"70029689","2026-08-11T16:53:11.000",,"Sidewalk Condition","Blocked - Construction","BROOKLYN","11226","In Progress","40.65528778709063","-73.9521960788377"
"70032870","2026-08-11T16:53:10.000",,"Asbestos","N/A","MANHATTAN","10030","In Progress","40.81793343078267","-73.94012434683754"
"70033679","2026-08-11T16:53:09.000",,"Street Condition","Pothole","QUEENS","11355","Open",,
"70035594","2026-08-11T16:53:09.000","2026-08-11T17:14:18.000","Abandoned Vehicle","With License Plate","MANHATTAN","10002","Closed","40.71307694012848","-73.98505914502994"
"70037762","2026-08-11T16:53:08.000","2026-08-11T17:14:18.000","Noise - Residential","Banging/Pounding","BROOKLYN","11205","Closed","40.695945787558024","-73.97830129757128"
"70037454","2026-08-11T16:53:08.000",,"UNSANITARY CONDITION","MOLD","QUEENS","11375","Open","40.71444226799476","-73.83530083813238"
"70037259","2026-08-11T16:53:04.000",,"Food Establishment","Food Spoiled","BROOKLYN","11220","In Progress","40.640028180268914","-74.00843871949101"
"70029502","2026-08-11T16:53:00.000","2026-08-11T21:56:00.000","Derelict Vehicles","Derelict Vehicles","QUEENS","11421","Closed","40.69435948404059","-73.85412407783541"
"70035587","2026-08-11T16:52:53.000","2026-08-11T20:07:31.000","Noise - Commercial","Loud Music/Party","BROOKLYN","11209","Closed","40.63596295615961","-74.03712882548922"
"70035063","2026-08-11T16:52:49.000",,"Missed Collection","Compost","QUEENS","11691","In Progress","40.60511091692235","-73.76924475537434"
"70029033","2026-08-11T16:52:38.000",,"Maintenance or Facility","Grass/Weeds","BROOKLYN","11207","In Progress","40.65772044693936","-73.89538183949237"
"70030547","2026-08-11T16:52:27.000",,"Maintenance or Facility","Rodent Sighting","MANHATTAN","10026","In Progress","40.803888938111285","-73.95245056612188"
"70037916","2026-08-11T16:52:18.000","2026-08-11T16:55:27.000","Illegal Parking","Blocked Sidewalk","QUEENS","11103","Closed","40.76958062747012","-73.91559304356464"
"70032137","2026-08-11T16:52:14.000","2026-08-11T17:05:10.000","Vendor Enforcement","Non-Food Vendor","MANHATTAN","10004","Closed","40.70586939899876","-74.01325487814718"
"70031137","2026-08-11T16:52:10.000","2026-08-11T17:08:09.000","Illegal Parking","Posted Parking Sign Violation","BROOKLYN","11226","Closed","40.65229890808396","-73.95265230858087"
"70033727","2026-08-11T16:51:52.000",,"Graffiti","Graffiti","BROOKLYN","11207","Open","40.66799460793045","-73.89587399068165"
"70030873","2026-08-11T16:51:51.000",,"Lead","Lead Kit","QUEENS","11385","In Progress","40.70264436834026","-73.88411646011056"
"70028161","2026-08-11T16:51:24.000","2026-08-11T17:24:05.000","Noise - Residential","Banging/Pounding","BROOKLYN","11214","Closed","40.60810108364675","-73.99938414563323"
"70036602","2026-08-11T16:51:09.000",,"Illegal Dumping","Removal Request","BROOKLYN","11207","In Progress","40.65772044693936","-73.89538183949237"
"70032565","2026-08-11T16:51:04.000","2026-08-11T18:08:43.000","Illegal Parking","Blocked Sidewalk","BROOKLYN","11229","Closed","40.60536296463767","-73.95255234556488"
"70037861","2026-08-11T16:50:42.000","2026-08-11T21:16:50.000","Illegal Parking","Blocked Sidewalk","QUEENS","11377","Closed","40.74093208744588","-73.92105316741839"
"70037308","2026-08-11T16:50:38.000",,"Consumer Complaint","Hardware Store","BROOKLYN","11237","In Progress","40.69924280046651","-73.91837248046943"
"70027562","2026-08-11T16:50:37.000","2026-08-11T16:55:27.000","Illegal Parking","Commercial Overnight Parking","QUEENS","11103","Closed","40.76049533018289","-73.915322997992"
"70033089","2026-08-11T16:50:31.000",,"GENERAL","VENTILATION SYSTEM","BROOKLYN","11218","Open","40.63769164250908","-73.97051956171117"
"70032970","2026-08-11T16:50:31.000",,"UNSANITARY CONDITION","MOLD","BROOKLYN","11218","Open","40.63769164250908","-73.97051956171117"
"70028710","2026-08-11T16:50:25.000",,"Rodent","Rat Sighting","BRONX","10472","In Progress","40.82863546631785","-73.86562392880305"
"70030009","2026-08-11T16:50:20.000",,"UNSANITARY CONDITION","GARBAGE/RECYCLING STORAGE","QUEENS","11355","Open","40.75902175725611","-73.82004449748678"
"70030925","2026-08-11T16:50:19.000","2026-08-11T18:21:00.000","Water Maintenance","Fire Hydrant Leaking","QUEENS","11355","Closed","40.75475181570861","-73.82061549358102"
"70036220","2026-08-11T16:50:14.000",,"Overgrown Tree/Branches","Traffic Sign or Signal Blocked","BRONX","10463","In Progress","40.88532712317671","-73.90726554766451"
"70033536","2026-08-11T16:50:13.000",,"Highway Condition","Graffiti - Highway","BROOKLYN",,"In Progress",,
"70026805","2026-08-11T16:50:12.000",,"Street Condition","Cave-in","MANHATTAN","10009","In Progress","40.72808526273737","-73.9849114612185"
"70030069","2026-08-11T16:50:10.000",,"PAINT/PLASTER","CEILING","BRONX","10458","Open","40.857476524897585","-73.89134056913143"
"70031614","2026-08-11T16:50:10.000",,"DOOR/WINDOW","WINDOW PANE","BRONX","10458","Open","40.857476524897585","-73.89134056913143"
"70031492","2026-08-11T16:50:05.000",,"SAFETY","CARBON MONOXIDE DETECTOR","BROOKLYN","11221","Open","40.689334879896116","-73.9233787488577"
"70028443","2026-08-11T16:50:05.000",,"WATER LEAK","SLOW LEAK","BROOKLYN","11221","Open","40.689334879896116","-73.9233787488577"
"70030016","2026-08-11T16:50:05.000",,"SAFETY","SMOKE DETECTOR","BROOKLYN","11221","Open","40.689334879896116","-73.9233787488577"
"70028041","2026-08-11T16:50:04.000",,"Noise","Dog","MANHATTAN","10027","In Progress","40.81009325451174","-73.94893125083748"
"70033806","2026-08-11T16:50:00.000","2026-08-11T16:50:00.000","General Construction/Plumbing","Site Conditions Endangering Workers","BROOKLYN","11205","Assigned","40.694936443145664","-73.95311607609447"
"70037207","2026-08-11T16:49:49.000","2026-08-11T19:07:28.000","Non-Emergency Police Matter","Other (complaint details)","BROOKLYN","11217","Closed","40.67873705679842","-73.98435298862437"
"70034669","2026-08-11T16:49:44.000",,"Rodent","Rat Sighting","BROOKLYN","11205","In Progress","40.69344783823109","-73.96607383292009"
"70026955","2026-08-11T16:49:28.000",,"Curb Condition","Broken Curb","QUEENS","11377","In Progress","40.741806928064136","-73.91612984137471"
"70027021","2026-08-11T16:49:23.000",,"Street Sign - Missing","Other/Unknown","MANHATTAN","10001","In Progress","40.75002423307544","-73.98625270889495"
"70032393","2026-08-11T16:49:15.000",,"Water Maintenance","Fire Hydrant Running","BRONX","10469","In Progress","40.8619268700004","-73.86167389646"
"70027394","2026-08-11T16:48:47.000",,"Overgrown Tree/Branches","Blocking Street","QUEENS","11413","In Progress","40.67898212328105","-73.74604843884518"
"70037747","2026-08-11T16:48:45.000",,"Damaged Tree","Branch or Limb Has Fallen Down","STATEN ISLAND","10306","In Progress","40.57626540872216","-74.11102056472643"
"70027300","2026-08-11T16:48:39.000","2026-08-11T19:52:05.000","Homeless Person Assistance","Non-Chronic","BROOKLYN","11212","Closed","40.66889978915303","-73.90468624692804"
"70026542","2026-08-11T16:48:39.000",,"Water Maintenance","Fire Hydrant Running","QUEENS","11368","In Progress","40.73928968159093","-73.85287456938296"
